Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;NTNU;Hovedopptak;194 888;Fransk, bachelor;Trondheim;SPRÅK;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 888;Fransk, bachelor;Trondheim;SPRÅK;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 888;Fransk, bachelor;Trondheim;SPRÅK;2025;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 174;Fransk, deltid;Halden;SPRÅK;2025;0
Ordinær kvote;HIØ;Hovedopptak;224 174;Fransk, deltid;Halden;SPRÅK;2025;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 174;Fransk, deltid;Halden;SPRÅK;2025;0
Ordinær kvote;HIØ;Suppleringsopptak;224 174;Fransk, deltid;Halden;SPRÅK;2025;0
Førstegangsvitnemålskvote;MF;Hovedopptak;190 474;Freds- og konfliktstudier;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Hovedopptak;190 474;Freds- og konfliktstudier;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Suppleringsopptak;190 474;Freds- og konfliktstudier;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Suppleringsopptak;190 474;Freds- og konfliktstudier;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 233;Frie realfag;Ås;REALFAG;2025;0
Ordinær kvote;NMBU;Hovedopptak;192 233;Frie realfag;Ås;REALFAG;2025;58.2
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 233;Frie realfag;Ås;REALFAG;2025;0
Ordinær kvote;NMBU;Suppleringsopptak;192 233;Frie realfag;Ås;REALFAG;2025;58.2
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 172;Friluftsliv;Kristiansand;IDRETT;2025;0
Ordinær kvote;UIA;Hovedopptak;201 172;Friluftsliv;Kristiansand;IDRETT;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 172;Friluftsliv;Kristiansand;IDRETT;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 172;Friluftsliv;Kristiansand;IDRETT;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 172;Friluftsliv;Midt-Telemark;IDRETT;2025;0
Ordinær kvote;USN;Hovedopptak;222 172;Friluftsliv;Midt-Telemark;IDRETT;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 172;Friluftsliv;Midt-Telemark;IDRETT;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 172;Friluftsliv;Midt-Telemark;IDRETT;2025;0
Førstegangsvitnemålskvote;NIH;Hovedopptak;150 172;Friluftsliv;Oslo;IDRETT;2025;30.5
Ordinær kvote;NIH;Hovedopptak;150 172;Friluftsliv;Oslo;IDRETT;2025;50.7
Førstegangsvitnemålskvote;NIH;Suppleringsopptak;150 172;Friluftsliv;Oslo;IDRETT;2025;0
Ordinær kvote;NIH;Suppleringsopptak;150 172;Friluftsliv;Oslo;IDRETT;2025;44.2
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 302;Friluftsliv;Sogndal;IDRETT;2025;0
Ordinær kvote;HVL;Hovedopptak;203 302;Friluftsliv;Sogndal;IDRETT;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 302;Friluftsliv;Sogndal;IDRETT;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 302;Friluftsliv;Sogndal;IDRETT;2025;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 172;Friluftsliv;Stavanger;IDRETT;2025;0
Ordinær kvote;UIS;Hovedopptak;217 172;Friluftsliv;Stavanger;IDRETT;2025;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 172;Friluftsliv;Stavanger;IDRETT;2025;0
Ordinær kvote;UIS;Suppleringsopptak;217 172;Friluftsliv;Stavanger;IDRETT;2025;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 605;Friluftsliv;Volda;IDRETT;2025;0
Ordinær kvote;HVO;Hovedopptak;223 605;Friluftsliv;Volda;IDRETT;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 605;Friluftsliv;Volda;IDRETT;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 605;Friluftsliv;Volda;IDRETT;2025;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 440;Friluftsliv og naturguide;Volda;IDRETT;2025;0
Ordinær kvote;HVO;Hovedopptak;223 440;Friluftsliv og naturguide;Volda;IDRETT;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 440;Friluftsliv og naturguide;Volda;IDRETT;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 440;Friluftsliv og naturguide;Volda;IDRETT;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 605;Friluftsliv, Bodø;Bodø;IDRETT;2025;0
Ordinær kvote;NORD;Hovedopptak;204 605;Friluftsliv, Bodø;Bodø;IDRETT;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 605;Friluftsliv, Bodø;Bodø;IDRETT;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 605;Friluftsliv, Bodø;Bodø;IDRETT;2025;0
Førstegangsvitnemålskvote;NIH;Hovedopptak;150 605;Friluftsliv, helse og naturguiding;Oslo;IDRETT;2025;0
Ordinær kvote;NIH;Hovedopptak;150 605;Friluftsliv, helse og naturguiding;Oslo;IDRETT;2025;0
Førstegangsvitnemålskvote;NIH;Suppleringsopptak;150 605;Friluftsliv, helse og naturguiding;Oslo;IDRETT;2025;0
Ordinær kvote;NIH;Suppleringsopptak;150 605;Friluftsliv, helse og naturguiding;Oslo;IDRETT;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 596;Friluftsliv, Levanger;Levanger;IDRETT;2025;0
Ordinær kvote;NORD;Hovedopptak;204 596;Friluftsliv, Levanger;Levanger;IDRETT;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 596;Friluftsliv, Levanger;Levanger;IDRETT;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 596;Friluftsliv, Levanger;Levanger;IDRETT;2025;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 302;Friluftslivveiledning;Midt-Telemark;IDRETT;2025;0
Ordinær kvote;USN;Hovedopptak;222 302;Friluftslivveiledning;Midt-Telemark;IDRETT;2025;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 302;Friluftslivveiledning;Midt-Telemark;IDRETT;2025;0
Ordinær kvote;USN;Suppleringsopptak;222 302;Friluftslivveiledning;Midt-Telemark;IDRETT;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 857;Fysikk;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Hovedopptak;184 857;Fysikk;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 857;Fysikk;Bergen;REALFAG;2025;-1
Ordinær kvote;UIB;Suppleringsopptak;184 857;Fysikk;Bergen;REALFAG;2025;-1
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 661;Fysikk;Kristiansand;REALFAG;2025;0
Ordinær kvote;UIA;Hovedopptak;201 661;Fysikk;Kristiansand;REALFAG;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 661;Fysikk;Kristiansand;REALFAG;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 661;Fysikk;Kristiansand;REALFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 857;Fysikk;Trondheim;REALFAG;2025;53
Ordinær kvote;NTNU;Hovedopptak;194 857;Fysikk;Trondheim;REALFAG;2025;50.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 857;Fysikk;Trondheim;REALFAG;2025;53
Ordinær kvote;NTNU;Suppleringsopptak;194 857;Fysikk;Trondheim;REALFAG;2025;50.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 857;Fysikk og astronomi;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 857;Fysikk og astronomi;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 857;Fysikk og astronomi;Oslo;REALFAG;2025;-1
Ordinær kvote;UIO;Suppleringsopptak;185 857;Fysikk og astronomi;Oslo;REALFAG;2025;-1
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 862;Fysikk og matematikk;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 862;Fysikk og matematikk;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 862;Fysikk og matematikk;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 862;Fysikk og matematikk;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 763;Fysikk og matematikk;Trondheim;TEKNO - SIVING;2025;57.8
Ordinær kvote;NTNU;Hovedopptak;194 763;Fysikk og matematikk;Trondheim;TEKNO - SIVING;2025;57.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 763;Fysikk og matematikk;Trondheim;TEKNO - SIVING;2025;57.8
Ordinær kvote;NTNU;Suppleringsopptak;194 763;Fysikk og matematikk;Trondheim;TEKNO - SIVING;2025;57.8
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 703;Fysioterapi;Bergen;HELSEFAG - FYSIO;2025;51.2
Ordinær kvote;HVL;Hovedopptak;203 703;Fysioterapi;Bergen;HELSEFAG - FYSIO;2025;55.7
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 703;Fysioterapi;Bergen;HELSEFAG - FYSIO;2025;51.2
Ordinær kvote;HVL;Suppleringsopptak;203 703;Fysioterapi;Bergen;HELSEFAG - FYSIO;2025;55.7
Førstegangsvitnemålskvote;INN;Hovedopptak;209 703;Fysioterapi;Elverum;HELSEFAG - FYSIO;2025;46.8
Ordinær kvote;INN;Hovedopptak;209 703;Fysioterapi;Elverum;HELSEFAG - FYSIO;2025;52.7
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 703;Fysioterapi;Elverum;HELSEFAG - FYSIO;2025;46.8
Ordinær kvote;INN;Suppleringsopptak;209 703;Fysioterapi;Elverum;HELSEFAG - FYSIO;2025;52.7
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 703;Fysioterapi;Oslo;HELSEFAG - FYSIO;2025;47.2
Ordinær kvote;OSLOMET;Hovedopptak;215 703;Fysioterapi;Oslo;HELSEFAG - FYSIO;2025;53.5
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 703;Fysioterapi;Oslo;HELSEFAG - FYSIO;2025;47
Ordinær kvote;OSLOMET;Suppleringsopptak;215 703;Fysioterapi;Oslo;HELSEFAG - FYSIO;2025;53.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 703;Fysioterapi;Tromsø;HELSEFAG - FYSIO;2025;53.3
Ordinær kvote;UIT;Hovedopptak;186 703;Fysioterapi;Tromsø;HELSEFAG - FYSIO;2025;59.2
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 703;Fysioterapi;Tromsø;HELSEFAG - FYSIO;2025;53.3
Ordinær kvote;UIT;Suppleringsopptak;186 703;Fysioterapi;Tromsø;HELSEFAG - FYSIO;2025;59.2
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 703;Fysioterapi;Trondheim;HELSEFAG - FYSIO;2025;52.9
Ordinær kvote;NTNU;Hovedopptak;194 703;Fysioterapi;Trondheim;HELSEFAG - FYSIO;2025;59
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 703;Fysioterapi;Trondheim;HELSEFAG - FYSIO;2025;52.9
Ordinær kvote;NTNU;Suppleringsopptak;194 703;Fysioterapi;Trondheim;HELSEFAG - FYSIO;2025;59
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 876;Generell psykologi;Bergen;SAMFUNN;2025;52.1
Ordinær kvote;UIB;Hovedopptak;184 876;Generell psykologi;Bergen;SAMFUNN;2025;56.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 876;Generell psykologi;Bergen;SAMFUNN;2025;52.1
Ordinær kvote;UIB;Suppleringsopptak;184 876;Generell psykologi;Bergen;SAMFUNN;2025;56.9
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 858;Geofag og informatikk;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Hovedopptak;184 858;Geofag og informatikk;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 858;Geofag og informatikk;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Suppleringsopptak;184 858;Geofag og informatikk;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 784;Geofysikk - meteorologi og oseanografi (siv.ing.);Bergen;TEKNO - SIVING;2025;51.9
Ordinær kvote;UIB;Hovedopptak;184 784;Geofysikk - meteorologi og oseanografi (siv.ing.);Bergen;TEKNO - SIVING;2025;53.4
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 784;Geofysikk - meteorologi og oseanografi (siv.ing.);Bergen;TEKNO - SIVING;2025;50.7
Ordinær kvote;UIB;Suppleringsopptak;184 784;Geofysikk - meteorologi og oseanografi (siv.ing.);Bergen;TEKNO - SIVING;2025;52.3
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 915;Geofysikk og klima;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 915;Geofysikk og klima;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 915;Geofysikk og klima;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 915;Geofysikk og klima;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 396;Geografi;Levanger;SAMFUNN;2025;-1
Ordinær kvote;NORD;Hovedopptak;204 396;Geografi;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 396;Geografi;Levanger;SAMFUNN;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 396;Geografi;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 438;Geografi og samfunnsplanlegging;Levanger;SAMFUNN;2025;0
Ordinær kvote;NORD;Hovedopptak;204 438;Geografi og samfunnsplanlegging;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 438;Geografi og samfunnsplanlegging;Levanger;SAMFUNN;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 438;Geografi og samfunnsplanlegging;Levanger;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 248;Geografi, årsstudium;Bergen;SAMFUNN;2025;0
Ordinær kvote;UIB;Hovedopptak;184 248;Geografi, årsstudium;Bergen;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 248;Geografi, årsstudium;Bergen;SAMFUNN;2025;-1
Ordinær kvote;UIB;Suppleringsopptak;184 248;Geografi, årsstudium;Bergen;SAMFUNN;2025;-1
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 284;Geografi, årsstudium;Trondheim;SAMFUNN;2025;44.8
Ordinær kvote;NTNU;Hovedopptak;194 284;Geografi, årsstudium;Trondheim;SAMFUNN;2025;52.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 284;Geografi, årsstudium;Trondheim;SAMFUNN;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 284;Geografi, årsstudium;Trondheim;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 438;Geografi, bachelor;Bergen;SAMFUNN;2025;0
Ordinær kvote;UIB;Hovedopptak;184 438;Geografi, bachelor;Bergen;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 438;Geografi, bachelor;Bergen;SAMFUNN;2025;-1
Ordinær kvote;UIB;Suppleringsopptak;184 438;Geografi, bachelor;Bergen;SAMFUNN;2025;-1
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 438;Geografi, bachelor;Trondheim;SAMFUNN;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 438;Geografi, bachelor;Trondheim;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 438;Geografi, bachelor;Trondheim;SAMFUNN;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 438;Geografi, bachelor;Trondheim;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 813;Geoinformatikk;Ås;TEKNO - SIVING;2025;0
Ordinær kvote;NMBU;Hovedopptak;192 813;Geoinformatikk;Ås;TEKNO - SIVING;2025;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 813;Geoinformatikk;Ås;TEKNO - SIVING;2025;0
Ordinær kvote;NMBU;Suppleringsopptak;192 813;Geoinformatikk;Ås;TEKNO - SIVING;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 859;Geologi;Trondheim;REALFAG;2025;51.5
Ordinær kvote;NTNU;Hovedopptak;194 859;Geologi;Trondheim;REALFAG;2025;55.1
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 859;Geologi;Trondheim;REALFAG;2025;51.5
Ordinær kvote;NTNU;Suppleringsopptak;194 859;Geologi;Trondheim;REALFAG;2025;55.1
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 469;Geologi og geofare;Sogndal;REALFAG;2025;0
Ordinær kvote;HVL;Hovedopptak;203 469;Geologi og geofare;Sogndal;REALFAG;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 469;Geologi og geofare;Sogndal;REALFAG;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 469;Geologi og geofare;Sogndal;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 858;Geologi og geografi;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 858;Geologi og geografi;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 858;Geologi og geografi;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 858;Geologi og geografi;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 406;Geomatikk;Ås;TEKNO - ANNET;2025;0
Ordinær kvote;NMBU;Hovedopptak;192 406;Geomatikk;Ås;TEKNO - ANNET;2025;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 406;Geomatikk;Ås;TEKNO - ANNET;2025;0
Ordinær kvote;NMBU;Suppleringsopptak;192 406;Geomatikk;Ås;TEKNO - ANNET;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 809;Georessurser og geoteknologi;Trondheim;TEKNO - SIVING;2025;55.2
Ordinær kvote;NTNU;Hovedopptak;194 809;Georessurser og geoteknologi;Trondheim;TEKNO - SIVING;2025;56.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 809;Georessurser og geoteknologi;Trondheim;TEKNO - SIVING;2025;55.2
Ordinær kvote;NTNU;Suppleringsopptak;194 809;Georessurser og geoteknologi;Trondheim;TEKNO - SIVING;2025;56.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 859;Geovitenskap;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 859;Geovitenskap;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 859;Geovitenskap;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 859;Geovitenskap;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 915;Geovitenskap, retning geofysikk;Bergen;REALFAG;2025;50.7
Ordinær kvote;UIB;Hovedopptak;184 915;Geovitenskap, retning geofysikk;Bergen;REALFAG;2025;52.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 915;Geovitenskap, retning geofysikk;Bergen;REALFAG;2025;50.7
Ordinær kvote;UIB;Suppleringsopptak;184 915;Geovitenskap, retning geofysikk;Bergen;REALFAG;2025;52.2
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 859;Geovitenskap, retning geologi;Bergen;REALFAG;2025;49.3
Ordinær kvote;UIB;Hovedopptak;184 859;Geovitenskap, retning geologi;Bergen;REALFAG;2025;50.5
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 859;Geovitenskap, retning geologi;Bergen;REALFAG;2025;49.3
Ordinær kvote;UIB;Suppleringsopptak;184 859;Geovitenskap, retning geologi;Bergen;REALFAG;2025;50.5
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 247;Globale utviklingsstudier, årsstudium;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Hovedopptak;201 247;Globale utviklingsstudier, årsstudium;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 247;Globale utviklingsstudier, årsstudium;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 247;Globale utviklingsstudier, årsstudium;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 484;Globale utviklingsstudier, bachelor;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Hovedopptak;201 484;Globale utviklingsstudier, bachelor;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 484;Globale utviklingsstudier, bachelor;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 484;Globale utviklingsstudier, bachelor;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Hovedopptak;190 930;Globalisering og sosial bærekraft;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Hovedopptak;190 930;Globalisering og sosial bærekraft;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;MF;Suppleringsopptak;190 930;Globalisering og sosial bærekraft;Oslo;SAMFUNN;2025;0
Ordinær kvote;MF;Suppleringsopptak;190 930;Globalisering og sosial bærekraft;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 149;Grafisk design;Gjøvik;MEDIEFAG;2025;40.1
Ordinær kvote;NTNU;Hovedopptak;194 149;Grafisk design;Gjøvik;MEDIEFAG;2025;39.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 149;Grafisk design;Gjøvik;MEDIEFAG;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 149;Grafisk design;Gjøvik;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 665;Grunnskolelærer, 1-10. trinn;Nesna;LÆRER - GLU5-10;2025;0
Ordinær kvote;NORD;Hovedopptak;204 665;Grunnskolelærer, 1-10. trinn;Nesna;LÆRER - GLU5-10;2025;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 665;Grunnskolelærer, 1-10. trinn;Nesna;LÆRER - GLU5-10;2025;0
Ordinær kvote;NORD;Suppleringsopptak;204 665;Grunnskolelærer, 1-10. trinn;Nesna;LÆRER - GLU5-10;2025;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 547;Grunnskolelærer, 1.-7. trinn;Halden;LÆRER - GLU1-7;2025;0
Ordinær kvote;HIØ;Hovedopptak;224 547;Grunnskolelærer, 1.-7. trinn;Halden;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 547;Grunnskolelærer, 1.-7. trinn;Halden;LÆRER - GLU1-7;2025;0
Ordinær kvote;HIØ;Suppleringsopptak;224 547;Grunnskolelærer, 1.-7. trinn;Halden;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 547;Grunnskolelærer, 1.-7. trinn;Hamar;LÆRER - GLU1-7;2025;0
Ordinær kvote;INN;Hovedopptak;209 547;Grunnskolelærer, 1.-7. trinn;Hamar;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 547;Grunnskolelærer, 1.-7. trinn;Hamar;LÆRER - GLU1-7;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 547;Grunnskolelærer, 1.-7. trinn;Hamar;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 084;Grunnskolelærer, 1.-7. trinn;Kristiansand;LÆRER - GLU1-7;2025;0
Ordinær kvote;UIA;Hovedopptak;201 084;Grunnskolelærer, 1.-7. trinn;Kristiansand;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 084;Grunnskolelærer, 1.-7. trinn;Kristiansand;LÆRER - GLU1-7;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 084;Grunnskolelærer, 1.-7. trinn;Kristiansand;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 547;Grunnskolelærer, 1.-7. trinn;Oslo;LÆRER - GLU1-7;2025;0
Ordinær kvote;OSLOMET;Hovedopptak;215 547;Grunnskolelærer, 1.-7. trinn;Oslo;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 547;Grunnskolelærer, 1.-7. trinn;Oslo;LÆRER - GLU1-7;2025;-1
Ordinær kvote;OSLOMET;Suppleringsopptak;215 547;Grunnskolelærer, 1.-7. trinn;Oslo;LÆRER - GLU1-7;2025;-1
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 547;Grunnskolelærer, 1.-7. trinn;Stavanger;LÆRER - GLU1-7;2025;0
Ordinær kvote;UIS;Hovedopptak;217 547;Grunnskolelærer, 1.-7. trinn;Stavanger;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 547;Grunnskolelærer, 1.-7. trinn;Stavanger;LÆRER - GLU1-7;2025;0
Ordinær kvote;UIS;Suppleringsopptak;217 547;Grunnskolelærer, 1.-7. trinn;Stavanger;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 084;Grunnskolelærer, 1.-7. trinn;Trondheim;LÆRER - GLU1-7;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 084;Grunnskolelærer, 1.-7. trinn;Trondheim;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 084;Grunnskolelærer, 1.-7. trinn;Trondheim;LÆRER - GLU1-7;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 084;Grunnskolelærer, 1.-7. trinn;Trondheim;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 547;Grunnskolelærer, 1.-7. trinn;Volda;LÆRER - GLU1-7;2025;0
Ordinær kvote;HVO;Hovedopptak;223 547;Grunnskolelærer, 1.-7. trinn;Volda;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 547;Grunnskolelærer, 1.-7. trinn;Volda;LÆRER - GLU1-7;2025;0
Ordinær kvote;HVO;Suppleringsopptak;223 547;Grunnskolelærer, 1.-7. trinn;Volda;LÆRER - GLU1-7;2025;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 084;Grunnskolelærer, 1.-7. trinn med steinerpedagogikk;Oslo;LÆRER - GLU1-7;2025;0
Ordinær kvote;OSLOMET;Hovedopptak;215 084;Grunnskolelærer, 1.-7. trinn med steinerpedagogikk;Oslo;LÆRER - GLU1-7;2025;0
