Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;INN;Suppleringsopptak;209 220;Pedagogikk, årsstudium;;PEDFAG;2020;44.8
Ordinær kvote;NLA;Suppleringsopptak;254 220;Pedagogikk, årsstudium;;PEDFAG;2020;42.8
Ordinær kvote;NTNU;Suppleringsopptak;194 220;Pedagogikk, årsstudium;;PEDFAG;2020;53.3
Ordinær kvote;UIA;Suppleringsopptak;201 676;Pedagogikk, årsstudium;;PEDFAG;2020;54.1
Ordinær kvote;UIB;Suppleringsopptak;184 220;Pedagogikk, årsstudium;;PEDFAG;2020;56.5
Ordinær kvote;UIT;Suppleringsopptak;186 220;Pedagogikk, årsstudium;;PEDFAG;2020;47.4
Førstegangsvitnemålskvote;INN;Hovedopptak;209 852;Pedagogikk, bachelor;;PEDFAG;2020;33.9
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 852;Pedagogikk, bachelor;;PEDFAG;2020;39.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 852;Pedagogikk, bachelor;;PEDFAG;2020;42.5
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 852;Pedagogikk, bachelor;;PEDFAG;2020;40.4
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 852;Pedagogikk, bachelor;;PEDFAG;2020;41.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 852;Pedagogikk, bachelor;;PEDFAG;2020;39.6
Ordinær kvote;INN;Hovedopptak;209 852;Pedagogikk, bachelor;;PEDFAG;2020;40.5
Ordinær kvote;NLA;Hovedopptak;254 852;Pedagogikk, bachelor;;PEDFAG;2020;45.1
Ordinær kvote;NTNU;Hovedopptak;194 852;Pedagogikk, bachelor;;PEDFAG;2020;48.4
Ordinær kvote;UIA;Hovedopptak;201 852;Pedagogikk, bachelor;;PEDFAG;2020;47.3
Ordinær kvote;UIB;Hovedopptak;184 852;Pedagogikk, bachelor;;PEDFAG;2020;48
Ordinær kvote;UIT;Hovedopptak;186 852;Pedagogikk, bachelor;;PEDFAG;2020;46.7
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 852;Pedagogikk, bachelor;;PEDFAG;2020;33.9
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 852;Pedagogikk, bachelor;;PEDFAG;2020;39
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 852;Pedagogikk, bachelor;;PEDFAG;2020;42.3
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 852;Pedagogikk, bachelor;;PEDFAG;2020;40.4
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 852;Pedagogikk, bachelor;;PEDFAG;2020;41.5
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 852;Pedagogikk, bachelor;;PEDFAG;2020;38.3
Ordinær kvote;INN;Suppleringsopptak;209 852;Pedagogikk, bachelor;;PEDFAG;2020;40.5
Ordinær kvote;NLA;Suppleringsopptak;254 852;Pedagogikk, bachelor;;PEDFAG;2020;43.8
Ordinær kvote;NTNU;Suppleringsopptak;194 852;Pedagogikk, bachelor;;PEDFAG;2020;48.1
Ordinær kvote;UIA;Suppleringsopptak;201 852;Pedagogikk, bachelor;;PEDFAG;2020;47.3
Ordinær kvote;UIB;Suppleringsopptak;184 852;Pedagogikk, bachelor;;PEDFAG;2020;47.9
Ordinær kvote;UIT;Suppleringsopptak;186 852;Pedagogikk, bachelor;;PEDFAG;2020;45.7
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 162;Personalledelse og kompetanseutvikling, Bodø;;ØKADM;2020;0
Ordinær kvote;NORD;Hovedopptak;204 162;Personalledelse og kompetanseutvikling, Bodø;;ØKADM;2020;43.8
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 162;Personalledelse og kompetanseutvikling, Bodø;;ØKADM;2020;0
Ordinær kvote;NORD;Suppleringsopptak;204 162;Personalledelse og kompetanseutvikling, Bodø;;ØKADM;2020;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 583;Personalledelse og kompetanseutvikling, Levanger;;ØKADM;2020;0
Ordinær kvote;NORD;Hovedopptak;204 583;Personalledelse og kompetanseutvikling, Levanger;;ØKADM;2020;41.5
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 583;Personalledelse og kompetanseutvikling, Levanger;;ØKADM;2020;0
Ordinær kvote;NORD;Suppleringsopptak;204 583;Personalledelse og kompetanseutvikling, Levanger;;ØKADM;2020;41.5
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 664;Personalledelse og kompetanseutvikling, Mo i Rana;;ØKADM;2020;0
Ordinær kvote;NORD;Hovedopptak;204 664;Personalledelse og kompetanseutvikling, Mo i Rana;;ØKADM;2020;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 664;Personalledelse og kompetanseutvikling, Mo i Rana;;ØKADM;2020;0
Ordinær kvote;NORD;Suppleringsopptak;204 664;Personalledelse og kompetanseutvikling, Mo i Rana;;ØKADM;2020;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 232;Personalledelse og kompetanseutvikling, Vesterålen;;ØKADM;2020;0
Ordinær kvote;NORD;Hovedopptak;204 232;Personalledelse og kompetanseutvikling, Vesterålen;;ØKADM;2020;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 232;Personalledelse og kompetanseutvikling, Vesterålen;;ØKADM;2020;0
Ordinær kvote;NORD;Suppleringsopptak;204 232;Personalledelse og kompetanseutvikling, Vesterålen;;ØKADM;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 509;Personlig trener;;IDRETT;2020;42.9
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 185;Personlig trener;;IDRETT;2020;40
Ordinær kvote;HVL;Hovedopptak;203 509;Personlig trener;;IDRETT;2020;43.9
Ordinær kvote;NORD;Hovedopptak;204 185;Personlig trener;;IDRETT;2020;43.1
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 509;Personlig trener;;IDRETT;2020;42.9
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 185;Personlig trener;;IDRETT;2020;38.6
Ordinær kvote;HVL;Suppleringsopptak;203 509;Personlig trener;;IDRETT;2020;43.9
Ordinær kvote;NORD;Suppleringsopptak;204 185;Personlig trener;;IDRETT;2020;39.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 757;Petroleumsfag;;TEKNO - SIVING;2020;52
Ordinær kvote;NTNU;Hovedopptak;194 757;Petroleumsfag;;TEKNO - SIVING;2020;54.2
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 757;Petroleumsfag;;TEKNO - SIVING;2020;51.5
Ordinær kvote;NTNU;Suppleringsopptak;194 757;Petroleumsfag;;TEKNO - SIVING;2020;54.2
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 866;Petroleumslogistikk og økonomi;;ØKADM;2020;0
Ordinær kvote;HIM;Hovedopptak;211 866;Petroleumslogistikk og økonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 866;Petroleumslogistikk og økonomi;;ØKADM;2020;0
Ordinær kvote;HIM;Suppleringsopptak;211 866;Petroleumslogistikk og økonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 801;Petroleumsteknologi;;TEKNO - SIVING;2020;0
Ordinær kvote;UIS;Hovedopptak;217 801;Petroleumsteknologi;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 801;Petroleumsteknologi;;TEKNO - SIVING;2020;0
Ordinær kvote;UIS;Suppleringsopptak;217 801;Petroleumsteknologi;;TEKNO - SIVING;2020;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 842;Plantevitenskap;;LANDOGHAVBRUK;2020;0
Ordinær kvote;NMBU;Hovedopptak;192 842;Plantevitenskap;;LANDOGHAVBRUK;2020;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 842;Plantevitenskap;;LANDOGHAVBRUK;2020;0
Ordinær kvote;NMBU;Suppleringsopptak;192 842;Plantevitenskap;;LANDOGHAVBRUK;2020;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 162;Politikk og forvaltning, årsstudium;;SAMFUNN;2020;42.9
Ordinær kvote;UIB;Hovedopptak;184 162;Politikk og forvaltning, årsstudium;;SAMFUNN;2020;54
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 162;Politikk og forvaltning, årsstudium;;SAMFUNN;2020;42.5
Ordinær kvote;UIB;Suppleringsopptak;184 162;Politikk og forvaltning, årsstudium;;SAMFUNN;2020;53.7
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 867;Politikk og forvaltning, bachelor;;SAMFUNN;2020;41
Ordinær kvote;UIB;Hovedopptak;184 867;Politikk og forvaltning, bachelor;;SAMFUNN;2020;44.3
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 867;Politikk og forvaltning, bachelor;;SAMFUNN;2020;40.4
Ordinær kvote;UIB;Suppleringsopptak;184 867;Politikk og forvaltning, bachelor;;SAMFUNN;2020;44.3
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 841;Politikk, juss og administrasjon;;SAMFUNN;2020;0
Ordinær kvote;HIM;Hovedopptak;211 841;Politikk, juss og administrasjon;;SAMFUNN;2020;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 841;Politikk, juss og administrasjon;;SAMFUNN;2020;0
Ordinær kvote;HIM;Suppleringsopptak;211 841;Politikk, juss og administrasjon;;SAMFUNN;2020;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 875;Politisk økonomi;Bergen;SAMFUNN;2020;44.3
Ordinær kvote;UIB;Hovedopptak;184 875;Politisk økonomi;Bergen;SAMFUNN;2020;45.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 875;Politisk økonomi;Bergen;SAMFUNN;2020;43.5
Ordinær kvote;UIB;Suppleringsopptak;184 875;Politisk økonomi;Bergen;SAMFUNN;2020;45.9
Ordinær kvote;PHS;Hovedopptak;233 682;Politiutdanning, Bodø;;JUS;2020;49.8
Ordinær kvote;PHS;Suppleringsopptak;233 682;Politiutdanning, Bodø;;JUS;2020;49.8
Ordinær kvote;PHS;Hovedopptak;233 681;Politiutdanning, Oslo;;JUS;2020;55
Ordinær kvote;PHS;Suppleringsopptak;233 681;Politiutdanning, Oslo;;JUS;2020;54.9
Ordinær kvote;PHS;Hovedopptak;233 679;Politiutdanning, Stavern;;JUS;2020;51.7
Ordinær kvote;PHS;Suppleringsopptak;233 679;Politiutdanning, Stavern;;JUS;2020;51.7
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 786;Polsk, tsjekkisk, bosnisk/kroatisk/serbisk;;SPRÅK;2020;0
Ordinær kvote;UIO;Hovedopptak;185 786;Polsk, tsjekkisk, bosnisk/kroatisk/serbisk;;SPRÅK;2020;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 786;Polsk, tsjekkisk, bosnisk/kroatisk/serbisk;;SPRÅK;2020;0
Ordinær kvote;UIO;Suppleringsopptak;185 786;Polsk, tsjekkisk, bosnisk/kroatisk/serbisk;;SPRÅK;2020;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 453;PR, kommunikasjon og media;;MEDIEFAG;2020;40.4
Ordinær kvote;HVO;Hovedopptak;223 453;PR, kommunikasjon og media;;MEDIEFAG;2020;44
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 453;PR, kommunikasjon og media;;MEDIEFAG;2020;40.4
Ordinær kvote;HVO;Suppleringsopptak;223 453;PR, kommunikasjon og media;;MEDIEFAG;2020;44
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 162;Praktisk prosjektledelse, deltid;;ØKADM;2020;0
Ordinær kvote;UIT;Hovedopptak;186 162;Praktisk prosjektledelse, deltid;;ØKADM;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 162;Praktisk prosjektledelse, deltid;;ØKADM;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 162;Praktisk prosjektledelse, deltid;;ØKADM;2020;0
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 936;Praktisk teologi;;HISTORIE;2020;0
Ordinær kvote;AHS;Hovedopptak;255 936;Praktisk teologi;;HISTORIE;2020;0
Førstegangsvitnemålskvote;AHS;Suppleringsopptak;255 936;Praktisk teologi;;HISTORIE;2020;0
Ordinær kvote;AHS;Suppleringsopptak;255 936;Praktisk teologi;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 195;Praktisk teologi og ledelse, Bergen;;HISTORIE;2020;0
Ordinær kvote;NLA;Hovedopptak;254 195;Praktisk teologi og ledelse, Bergen;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 195;Praktisk teologi og ledelse, Bergen;;HISTORIE;2020;0
Ordinær kvote;NLA;Suppleringsopptak;254 195;Praktisk teologi og ledelse, Bergen;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 626;Praktisk teologi og ledelse, Bergen, bachelor;;HISTORIE;2020;0
Ordinær kvote;NLA;Hovedopptak;254 626;Praktisk teologi og ledelse, Bergen, bachelor;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 626;Praktisk teologi og ledelse, Bergen, bachelor;;HISTORIE;2020;0
Ordinær kvote;NLA;Suppleringsopptak;254 626;Praktisk teologi og ledelse, Bergen, bachelor;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 652;Praktisk teologi og ledelse, Oslo;;HISTORIE;2020;0
Ordinær kvote;NLA;Hovedopptak;254 652;Praktisk teologi og ledelse, Oslo;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 652;Praktisk teologi og ledelse, Oslo;;HISTORIE;2020;0
Ordinær kvote;NLA;Suppleringsopptak;254 652;Praktisk teologi og ledelse, Oslo;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 536;Praktisk teologi og ledelse, Oslo, bachelor;;HISTORIE;2020;0
Ordinær kvote;NLA;Hovedopptak;254 536;Praktisk teologi og ledelse, Oslo, bachelor;;HISTORIE;2020;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 536;Praktisk teologi og ledelse, Oslo, bachelor;;HISTORIE;2020;0
Ordinær kvote;NLA;Suppleringsopptak;254 536;Praktisk teologi og ledelse, Oslo, bachelor;;HISTORIE;2020;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 405;Produktdesign;;ESTETISK;2020;-1
Ordinær kvote;OSLOMET;Hovedopptak;215 405;Produktdesign;;ESTETISK;2020;-1
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 405;Produktdesign;;ESTETISK;2020;-1
Ordinær kvote;OSLOMET;Suppleringsopptak;215 405;Produktdesign;;ESTETISK;2020;-1
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 602;Produktdesign og teknologi, årsstudium;;TEKNO - ANNET;2020;40.5
Ordinær kvote;NTNU;Hovedopptak;194 602;Produktdesign og teknologi, årsstudium;;TEKNO - ANNET;2020;56.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 602;Produktdesign og teknologi, årsstudium;;TEKNO - ANNET;2020;34.8
Ordinær kvote;NTNU;Suppleringsopptak;194 602;Produktdesign og teknologi, årsstudium;;TEKNO - ANNET;2020;47.4
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 824;Produktdesign og teknologi, bachelor;;TEKNO - ANNET;2020;41.4
Ordinær kvote;NTNU;Hovedopptak;194 824;Produktdesign og teknologi, bachelor;;TEKNO - ANNET;2020;44.4
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 824;Produktdesign og teknologi, bachelor;;TEKNO - ANNET;2020;37.3
Ordinær kvote;NTNU;Suppleringsopptak;194 824;Produktdesign og teknologi, bachelor;;TEKNO - ANNET;2020;42.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 766;Produktutvikling og produksjon;;TEKNO - SIVING;2020;53.5
Ordinær kvote;NTNU;Hovedopptak;194 766;Produktutvikling og produksjon;;TEKNO - SIVING;2020;55
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 766;Produktutvikling og produksjon;;TEKNO - SIVING;2020;53.5
Ordinær kvote;NTNU;Suppleringsopptak;194 766;Produktutvikling og produksjon;;TEKNO - SIVING;2020;55
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 673;Programmering ;;INFOTEKN;2020;44.5
Ordinær kvote;NTNU;Hovedopptak;194 673;Programmering ;;INFOTEKN;2020;48.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 673;Programmering ;;INFOTEKN;2020;44.5
Ordinær kvote;NTNU;Suppleringsopptak;194 673;Programmering ;;INFOTEKN;2020;48.9
Førstegangsvitnemålskvote;INN;Hovedopptak;209 534;Prosjekt- og prod.ledelse for dokumentar og TV;;MEDIEFAG;2020;-1
Ordinær kvote;INN;Hovedopptak;209 534;Prosjekt- og prod.ledelse for dokumentar og TV;;MEDIEFAG;2020;-1
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 534;Prosjekt- og prod.ledelse for dokumentar og TV;;MEDIEFAG;2020;-1
Ordinær kvote;INN;Suppleringsopptak;209 534;Prosjekt- og prod.ledelse for dokumentar og TV;;MEDIEFAG;2020;-1
Førstegangsvitnemålskvote;INN;Hovedopptak;209 876;Psykologi;;SAMFUNN;2020;46.2
Ordinær kvote;INN;Hovedopptak;209 876;Psykologi;;SAMFUNN;2020;50.8
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 876;Psykologi;;SAMFUNN;2020;46.2
Ordinær kvote;INN;Suppleringsopptak;209 876;Psykologi;;SAMFUNN;2020;50.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 941;Psykologi , høst;;SAMFUNN;2020;58
Ordinær kvote;UIO;Hovedopptak;185 941;Psykologi , høst;;SAMFUNN;2020;66.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 941;Psykologi , høst;;SAMFUNN;2020;58
Ordinær kvote;UIO;Suppleringsopptak;185 941;Psykologi , høst;;SAMFUNN;2020;66.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 942;Psykologi , vår;;SAMFUNN;2020;56.5
Ordinær kvote;UIO;Hovedopptak;185 942;Psykologi , vår;;SAMFUNN;2020;65.7
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 942;Psykologi , vår;;SAMFUNN;2020;56.5
Ordinær kvote;UIO;Suppleringsopptak;185 942;Psykologi , vår;;SAMFUNN;2020;65.7
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 876;Psykologi med vekt på adferdsanalyse;;SAMFUNN;2020;48.5
Ordinær kvote;OSLOMET;Hovedopptak;215 876;Psykologi med vekt på adferdsanalyse;;SAMFUNN;2020;55.5
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 876;Psykologi med vekt på adferdsanalyse;;SAMFUNN;2020;47.3
Ordinær kvote;OSLOMET;Suppleringsopptak;215 876;Psykologi med vekt på adferdsanalyse;;SAMFUNN;2020;54
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 752;Psykologi, årsstudium;;SAMFUNN;2020;49.3
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 752;Psykologi, årsstudium;;SAMFUNN;2020;51.5
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 752;Psykologi, årsstudium;;SAMFUNN;2020;49.2
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 752;Psykologi, årsstudium;;SAMFUNN;2020;54.9
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 752;Psykologi, årsstudium;;SAMFUNN;2020;45.8
Ordinær kvote;AHS;Hovedopptak;255 752;Psykologi, årsstudium;;SAMFUNN;2020;53.9
Ordinær kvote;NTNU;Hovedopptak;194 752;Psykologi, årsstudium;;SAMFUNN;2020;55.2
Ordinær kvote;UIB;Hovedopptak;184 752;Psykologi, årsstudium;;SAMFUNN;2020;52.6
Ordinær kvote;UIO;Hovedopptak;185 752;Psykologi, årsstudium;;SAMFUNN;2020;63.5
Ordinær kvote;UIT;Hovedopptak;186 752;Psykologi, årsstudium;;SAMFUNN;2020;49.3
Førstegangsvitnemålskvote;AHS;Suppleringsopptak;255 752;Psykologi, årsstudium;;SAMFUNN;2020;46.2
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 752;Psykologi, årsstudium;;SAMFUNN;2020;51.4
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 752;Psykologi, årsstudium;;SAMFUNN;2020;49
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 752;Psykologi, årsstudium;;SAMFUNN;2020;54.9
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 752;Psykologi, årsstudium;;SAMFUNN;2020;44.6
Ordinær kvote;AHS;Suppleringsopptak;255 752;Psykologi, årsstudium;;SAMFUNN;2020;47.6
Ordinær kvote;NTNU;Suppleringsopptak;194 752;Psykologi, årsstudium;;SAMFUNN;2020;55.2
Ordinær kvote;UIB;Suppleringsopptak;184 752;Psykologi, årsstudium;;SAMFUNN;2020;52.5
Ordinær kvote;UIO;Suppleringsopptak;185 752;Psykologi, årsstudium;;SAMFUNN;2020;63.5
Ordinær kvote;UIT;Suppleringsopptak;186 752;Psykologi, årsstudium;;SAMFUNN;2020;47.8
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 903;Psykologi, bachelor;;SAMFUNN;2020;46
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 876;Psykologi, bachelor;;SAMFUNN;2020;50.2
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 876;Psykologi, bachelor;;SAMFUNN;2020;51
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 876;Psykologi, bachelor;;SAMFUNN;2020;48.5
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 876;Psykologi, bachelor;;SAMFUNN;2020;47.9
Ordinær kvote;AHS;Hovedopptak;255 903;Psykologi, bachelor;;SAMFUNN;2020;50.2
Ordinær kvote;NTNU;Hovedopptak;194 876;Psykologi, bachelor;;SAMFUNN;2020;53.4
Ordinær kvote;UIO;Hovedopptak;185 876;Psykologi, bachelor;;SAMFUNN;2020;58
Ordinær kvote;UIS;Hovedopptak;217 876;Psykologi, bachelor;;SAMFUNN;2020;55.1
Ordinær kvote;UIT;Hovedopptak;186 876;Psykologi, bachelor;;SAMFUNN;2020;52.7
Førstegangsvitnemålskvote;AHS;Suppleringsopptak;255 903;Psykologi, bachelor;;SAMFUNN;2020;43
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 876;Psykologi, bachelor;;SAMFUNN;2020;50.1
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 876;Psykologi, bachelor;;SAMFUNN;2020;51
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 876;Psykologi, bachelor;;SAMFUNN;2020;48.3
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 876;Psykologi, bachelor;;SAMFUNN;2020;47.9
Ordinær kvote;AHS;Suppleringsopptak;255 903;Psykologi, bachelor;;SAMFUNN;2020;48.3
Ordinær kvote;NTNU;Suppleringsopptak;194 876;Psykologi, bachelor;;SAMFUNN;2020;53.3
Ordinær kvote;UIO;Suppleringsopptak;185 876;Psykologi, bachelor;;SAMFUNN;2020;58
Ordinær kvote;UIS;Suppleringsopptak;217 876;Psykologi, bachelor;;SAMFUNN;2020;55.1
Ordinær kvote;UIT;Suppleringsopptak;186 876;Psykologi, bachelor;;SAMFUNN;2020;52.7
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;57.7
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;56.7
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;56.2
Ordinær kvote;NTNU;Hovedopptak;194 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.6
Ordinær kvote;UIB;Hovedopptak;184 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.5
Ordinær kvote;UIT;Hovedopptak;186 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.2
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;57.5
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;56.7
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;56.2
Ordinær kvote;NTNU;Suppleringsopptak;194 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.5
Ordinær kvote;UIB;Suppleringsopptak;184 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.5
Ordinær kvote;UIT;Suppleringsopptak;186 941;Psykologi, profesjonsstudium;;SAMFUNN;2020;64.2
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 171;Rådgiving og voksnes læring;;SAMFUNN;2020;37.9
Ordinær kvote;NTNU;Hovedopptak;194 171;Rådgiving og voksnes læring;;SAMFUNN;2020;50.4
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 171;Rådgiving og voksnes læring;;SAMFUNN;2020;33.8
Ordinær kvote;NTNU;Suppleringsopptak;194 171;Rådgiving og voksnes læring;;SAMFUNN;2020;47.2
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 701;Radiografi;;HELSEFAG - RADIO;2020;44.3
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 701;Radiografi;;HELSEFAG - RADIO;2020;44.8
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 701;Radiografi;;HELSEFAG - RADIO;2020;44.5
Førstegangsvitnemålskvote;USN;Hovedopptak;222 701;Radiografi;;HELSEFAG - RADIO;2020;42.6
Ordinær kvote;HVL;Hovedopptak;203 701;Radiografi;;HELSEFAG - RADIO;2020;49.4
Ordinær kvote;OSLOMET;Hovedopptak;215 701;Radiografi;;HELSEFAG - RADIO;2020;53.2
Ordinær kvote;UIT;Hovedopptak;186 701;Radiografi;;HELSEFAG - RADIO;2020;51.2
Ordinær kvote;USN;Hovedopptak;222 701;Radiografi;;HELSEFAG - RADIO;2020;49.5
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 701;Radiografi;;HELSEFAG - RADIO;2020;44.3
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 701;Radiografi;;HELSEFAG - RADIO;2020;43.2
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 701;Radiografi;;HELSEFAG - RADIO;2020;43.2
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 701;Radiografi;;HELSEFAG - RADIO;2020;42.3
Ordinær kvote;HVL;Suppleringsopptak;203 701;Radiografi;;HELSEFAG - RADIO;2020;49.4
Ordinær kvote;OSLOMET;Suppleringsopptak;215 701;Radiografi;;HELSEFAG - RADIO;2020;52.4
Ordinær kvote;UIT;Suppleringsopptak;186 701;Radiografi;;HELSEFAG - RADIO;2020;51.2
Ordinær kvote;USN;Suppleringsopptak;222 701;Radiografi;;HELSEFAG - RADIO;2020;49.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 701;Radiografi, Gjøvik;;HELSEFAG - RADIO;2020;41.9
Ordinær kvote;NTNU;Hovedopptak;194 701;Radiografi, Gjøvik;;HELSEFAG - RADIO;2020;48.8
